Наименование,Описание,Категория,Цена,Фото
«Хан-плов» с цыпленком,"1.5 кг.(рис,капшан,алча,киш-миш,лук,лаваш,масло сливочное,специи) \ 1.5 kg. (Rice, kapshan, alcha, kish-mish, onion, pita, butter, spices)",Блюда на заказ \ Banquet dishes,2900 с,https://nambafood.kg/dish_image/56219.png
«Хан-плов»‎‎ с бараниной,"1.5 кг(рис,баранина,капшан,алча,киш-миш,лук,сливочное масло,специи) \ 1.5 kg (rice, lamb, kapshan, alcha, kish-mish, onion, butter, spices)",Блюда на заказ \ Banquet dishes,3400 с,https://nambafood.kg/dish_image/56220.png
Казан кебаб,"450гр.(филе баранины,картофель,лук,зира) \ 450g. (Lamb fillet, potatoes, onions, zira)",Блюда на заказ \ Banquet dishes,790 с,https://nambafood.kg/dish_image/56958.png
Куриные котлеты на пару с рататуем,150 гр.,Диетические блюда \ Diet Dishes,550 с,https://nambafood.kg/dish_image/56946.png
Осетрина пару с припущенными овощами,"250 гр.(осетрина,припущенные овощи,лист салата,красный лук) \ 250 gr. (Sturgeon, stewed vegetables, lettuce, red onion)",Диетические блюда \ Diet Dishes,1340 с,https://nambafood.kg/dish_image/56947.png
Отварной цыпленок,"1 порция .(цыпленок,лук репчатый,морковь,картофель,лист салата,специи) \ 100 gr. (Chicken, onion, carrots, potatoes, lettuce, spices)",Диетические блюда \ Diet Dishes,1440 с,https://nambafood.kg/dish_image/56948.png
Форель на пару,"250 гр.(форель,лист салата,красный лук) \ 250 gr. (Trout, lettuce, red onion)",Диетические блюда \ Diet Dishes,790 с,https://nambafood.kg/dish_image/56949.png
Помидоры запеченные на углях,200 гр.,Шашлыки и блюда на мангале \ Charcoal grill dishes,240 с,https://nambafood.kg/dish_image/56955.png
Ребра ягненка,200 гр.(домашняя аджика) \ 200 gr. (Home adjika),Шашлыки и блюда на мангале \ Charcoal grill dishes,650 с,https://nambafood.kg/dish_image/56268.png
Филе ягненка,200 гр.(домашняя аджика) \ 200 gr. (Home adjika),Шашлыки и блюда на мангале \ Charcoal grill dishes,520 с,https://nambafood.kg/dish_image/107562.png
«Семечки»‎‎,"200 гр.(маленькие ребрышки ягненка,домашняя аджика) \ 200 gr. (Small lamb ribs, home adjika)",Шашлыки и блюда на мангале \ Charcoal grill dishes,520 с,https://nambafood.kg/dish_image/56288.png
Шашлык из ягненка на косточке,200 гр.(домашняя аджика) \ 200 gr. (Home adjika),Шашлыки и блюда на мангале \ Charcoal grill dishes,520 с,https://nambafood.kg/dish_image/56963.png
«Вырезка из телятины»‎‎,200 гр.(домашняя аджика) \ 200 gr. (Home adjika),Шашлыки и блюда на мангале \ Charcoal grill dishes,970 с,https://nambafood.kg/dish_image/56240.png
Шашлык из курицы,200 гр.(домашняя аджика) \ 200 gr. (Home adjika),Шашлыки и блюда на мангале \ Charcoal grill dishes,420 с,https://nambafood.kg/dish_image/56287.png
Фирменные колбаски «‎Нар»,"200 гр.(домашние ливерные колбаски,домашняя аджика) \ 200 gr. (Homemade liver sausages, homemade adzhika)",Шашлыки и блюда на мангале \ Charcoal grill dishes,470 с,https://nambafood.kg/dish_image/56218.png
Рулетики из ягненка  «Бюкма»‎‎,200 гр.,Шашлыки и блюда на мангале \ Charcoal grill dishes,520 с,https://nambafood.kg/dish_image/56964.png
Стейк из семги,200 гр.,Шашлыки и блюда на мангале \ Charcoal grill dishes,1020 с,https://nambafood.kg/dish_image/56957.png
Люля-кебаб из ягненка,200 гр. (домашняя аджика) \ 200 gr. (home adzhika),Шашлыки и блюда на мангале \ Charcoal grill dishes,490 с,https://nambafood.kg/dish_image/56258.png
Цыпленок на углях,(домашняя аджика) \ 100 gr. (Home adzhika),Шашлыки и блюда на мангале \ Charcoal grill dishes,1440 с,https://nambafood.kg/dish_image/56285.png
Люля кебаб из курицы,200 гр.,Шашлыки и блюда на мангале \ Charcoal grill dishes,420 с,https://nambafood.kg/dish_image/94213.png
Шашлык  «Советский»‎‎,200 гр.,Шашлыки и блюда на мангале \ Charcoal grill dishes,490 с,https://nambafood.kg/dish_image/104824.png
Шашлык  «Турецкий»,200 гр.,Шашлыки и блюда на мангале \ Charcoal grill dishes,470 с,https://nambafood.kg/dish_image/104823.png
Хан кебаб,"250 гр. (печень, внутренний жир сетка, лаваш, соус аджика) 250 gr. (liver, pita, adjika sause)",Шашлыки и блюда на мангале \ Charcoal grill dishes,455 с,https://nambafood.kg/dish_image/104822.png
Стейк T-bone,500 г,Шашлыки и блюда на мангале \ Charcoal grill dishes,1220 с,https://nambafood.kg/dish_image/131777.png
Рибай стейк,500 г,Шашлыки и блюда на мангале \ Charcoal grill dishes,1320 с,https://nambafood.kg/dish_image/131778.png
Шашлык яблочки,,Шашлыки и блюда на мангале \ Charcoal grill dishes,440 с,https://nambafood.kg/dish_image/131779.png
"Соус ""тар-тар""",50 гр.,Соусы \ Sauces,110 с,https://nambafood.kg/dish_image/56553.png
"Соус гранатовый ""Наршараб""",50 гр.,Соусы \ Sauces,170 с,https://nambafood.kg/dish_image/56554.png
Домашняя горчица,50 гр.,Соусы \ Sauces,85 с,https://nambafood.kg/dish_image/56556.png
Кетчуп,50 гр.,Соусы \ Sauces,65 с,https://nambafood.kg/dish_image/56557.png
"""Аджика"" домашняя",50 гр.,Соусы \ Sauces,90 с,https://nambafood.kg/dish_image/56558.png
Рис отварной,150 r.,Гарниры \ Side dishes,150 с,https://nambafood.kg/dish_image/56936.png
Гречка по-домашнему,150 r.,Гарниры \ Side dishes,190 с,https://nambafood.kg/dish_image/56937.png
Картофель Фри,150 r.,Гарниры \ Side dishes,190 с,https://nambafood.kg/dish_image/56939.png
Овощной рататуй,150 r.,Гарниры \ Side dishes,190 с,https://nambafood.kg/dish_image/56941.png
Жареные грибы с луком,150 r.,Гарниры \ Side dishes,370 с,https://nambafood.kg/dish_image/56943.png
Лаваш,1 пор.,Хлеб \ Bread,120 с,https://nambafood.kg/dish_image/56965.png
Хлебная корзина,1 пор.,Хлеб \ Bread,140 с,https://nambafood.kg/dish_image/56967.png
Бакинская пахлава,120 гр,Десерты \ Desserts,390 с,https://nambafood.kg/dish_image/77371.png
Яблоки запеченные с медом и орехами,150 гр.,Десерты \ Desserts,290 с,https://nambafood.kg/dish_image/77372.png
Шоколадный «Фондан» с мороженым,120 гр,Десерты \ Desserts,420 с,https://nambafood.kg/dish_image/77373.png
Фруктовый салат,120 гр.,Десерты \ Desserts,350 с,https://nambafood.kg/dish_image/56969.png
Чечел копченый,1 шт.,Снеки \ Snacks,150 с,https://nambafood.kg/dish_image/56978.png
Фисташки,50 г.,Снеки \ Snacks,190 с,https://nambafood.kg/dish_image/56981.png
Минеральная вода Боржоми 0.5,,Безалкогольные напитки \ Soft Drinks,220 с,https://nambafood.kg/dish_image/56560.png
Coca Cola 1 л,,Безалкогольные напитки \ Soft Drinks,170 с,https://nambafood.kg/dish_image/56561.png
Fanta 1 л,,Безалкогольные напитки \ Soft Drinks,170 с,https://nambafood.kg/dish_image/56562.png
Sprite 1 л,,Безалкогольные напитки \ Soft Drinks,170 с,https://nambafood.kg/dish_image/56563.png
