Наименование,Описание,Категория,Цена,Фото
Жареная тыква соломкой,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101573.png
Стручки бобов на огне,,Овощные блюда,300 с,https://nambafood.kg/dish_image/101501.png
Цветная капуста на огне,,Овощные блюда,240 с,https://nambafood.kg/dish_image/101574.png
Жареная рисовая лапша с овощами,,Другие блюда и гарниры,220 с,https://nambafood.kg/dish_image/101513.png
Жареный рис «Янчжоу»,,Другие блюда и гарниры,150 с,https://nambafood.kg/dish_image/101514.png
Яичная лепешка с зеленым луком,,Другие блюда и гарниры,120 с,https://nambafood.kg/dish_image/101515.png
Жареный рис с яйцом,,Другие блюда и гарниры,150 с,https://nambafood.kg/dish_image/101516.png
Жареный рис с очищенными креветками,,Другие блюда и гарниры,190 с,https://nambafood.kg/dish_image/101517.png
Пампушка,,Другие блюда и гарниры,30 с,https://nambafood.kg/dish_image/101575.png
Рис отварной,,Другие блюда и гарниры,40 с,https://nambafood.kg/dish_image/101519.png
Лепешка,,Другие блюда и гарниры,30 с,https://nambafood.kg/dish_image/101520.png
Картофель фри,,Другие блюда и гарниры,120 с,https://nambafood.kg/dish_image/101521.png
Лимон,,Другие блюда и гарниры,80 с,https://nambafood.kg/dish_image/101522.png
"Минеральная вода Bonaqua 0,5 л",,Напитки,30 с,https://nambafood.kg/dish_image/140755.png
Газ. мин. Вода Bonaqua 0.5 л,,Напитки,30 с,https://nambafood.kg/dish_image/140752.png
Минеральная вода Bonaqua 1 л,,Напитки,50 с,https://nambafood.kg/dish_image/140753.png
Газ. мин. Вода Bonaqua 1 л,,Напитки,50 с,https://nambafood.kg/dish_image/140754.png
Минеральная вода Bonaqua 1.5 л,,Напитки,60 с,https://nambafood.kg/dish_image/140756.png
Газ. мин. Вода Bonaqua 1.5 л,,Напитки,60 с,https://nambafood.kg/dish_image/140757.png
Coca Cola баночная,,Напитки,40 с,https://nambafood.kg/dish_image/101529.png
Coca Cola 0.5 л,,Напитки,50 с,https://nambafood.kg/dish_image/101530.png
Coca Cola Zero 0.5 л,,Напитки,50 с,https://nambafood.kg/dish_image/101534.png
Fanta 0.5 л,,Напитки,50 с,https://nambafood.kg/dish_image/101536.png
Sprite 0.5 л,,Напитки,50 с,https://nambafood.kg/dish_image/101542.png
Coca Cola 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/101531.png
Coca Cola Zero 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/101535.png
Fanta 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/101537.png
Sprite 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/140758.png
Coca Cola 1.5 л,,Напитки,120 с,https://nambafood.kg/dish_image/101532.png
Fanta 1.5 л,,Напитки,120 с,https://nambafood.kg/dish_image/101541.png
Sprite 1.5 л,,Напитки,120 с,https://nambafood.kg/dish_image/140759.png
Coca Cola 2 л,,Напитки,140 с,https://nambafood.kg/dish_image/101533.png
Сок натуральный J7 1 л,в ассортименте,Напитки,150 с,https://nambafood.kg/dish_image/101544.png
Redbull,,Напитки,150 с,https://nambafood.kg/dish_image/101545.png
Китайский редбул,,Напитки,150 с,https://nambafood.kg/dish_image/101550.png
Энергетический напиток Flash,,Напитки,55 с,https://nambafood.kg/dish_image/101546.png
