Наименование,Описание,Категория,Цена,Фото
Шоколадный фондан 2шт,Шоколадный десерт с хрустящей корочкой и жидкой начинкой. Готовится в нашей печи специально для вас!,Десерты,269 с,https://nambafood.kg/dish_image/92889.png
Сырники с малиновым вареньем 4 шт,"Нежные сырники, приготовленные в печи, с малиновым вареньем.",Десерты,279 с,https://nambafood.kg/dish_image/96512.png
Сырники со сгущенным молоком,4 шт. Нежные сырники прямо из печи.,Десерты,279 с,https://nambafood.kg/dish_image/96496.png
Вишневый пирог,"Это не просто десерт, а вишенка на торте! Творожно-песочное тесто с ягодами, заварным кремом и лепестками миндаля.",Десерты,149 с,https://nambafood.kg/dish_image/138516.png
Coca-cola 1 л,1 л.,Напитки,115 с,https://nambafood.kg/dish_image/113937.png
Fanta 1 л,1 л.,Напитки,115 с,https://nambafood.kg/dish_image/113938.png
Sprite 1 л,1 л.,Напитки,115 с,https://nambafood.kg/dish_image/113939.png
"Coca-cola 0,5 л",,Напитки,65 с,https://nambafood.kg/dish_image/113940.png
"Fanta 0,5 л",,Напитки,65 с,https://nambafood.kg/dish_image/113941.png
"Sprite 0,5 л",,Напитки,65 с,https://nambafood.kg/dish_image/113942.png
БонАква негаз 1 л,,Напитки,70 с,https://nambafood.kg/dish_image/113943.png
Чай холодный Fuse Tea  1 л,,Напитки,115 с,https://nambafood.kg/dish_image/66531.png
Сок Вишня,1 л.,Напитки,180 с,https://nambafood.kg/dish_image/113934.png
Сок Яблоко,1 л.,Напитки,180 с,https://nambafood.kg/dish_image/113935.png
Сок Апельсин,1 л.,Напитки,180 с,https://nambafood.kg/dish_image/113936.png
"Кофе Капучино, 0,4 л",,Напитки,155 с,https://nambafood.kg/dish_image/92892.png
"Кофе Латте, 0,4 л",Горячий напиток на основе эспрессо с увеличенной порцией молока.,Напитки,155 с,https://nambafood.kg/dish_image/92893.png
"Кофе Карамельный Капучино на доставку, 0,3 л",,Напитки,115 с,https://nambafood.kg/dish_image/92898.png
"Американо 0,4 л","Кофейное зерно, вода",Напитки,95 с,https://nambafood.kg/dish_image/138515.png
Клубничный молочный коктейль,400 мл. Напиток из молока и мороженого с клубничным сиропом.,Коктейли,175 с,https://nambafood.kg/dish_image/125133.png
Молочный коктейль с печеньем Орео,400 мл. Напиток из молока и мороженого с добавлением дробленого печенья «Орео».,Коктейли,185 с,https://nambafood.kg/dish_image/92896.png
Классический молочный коктейль,400 мл. Напиток из молока и мороженого.,Коктейли,175 с,https://nambafood.kg/dish_image/126332.png
Сырный соус Dodo,25 гр.,Соусы,20 с,https://nambafood.kg/dish_image/37688.png
Ранч Додо,25 гр.,Соусы,20 с,https://nambafood.kg/dish_image/37689.png
Барбекю соус Dodo,25 гр.,Соусы,20 с,https://nambafood.kg/dish_image/37690.png
Кетчуп,25 гр.,Соусы,25 с,https://nambafood.kg/dish_image/126333.png
